id,comment,label,comment_w_tone,combine_comment
train_010846,shop tư vấn nhiệt tình giao hàng nhanh 1 combo sách rất hay vai trò là chủ shop quần áo mình thấy sách rất hữu ích và thiết thực,0,shop tu van nhiet tinh giao hang nhanh 1 combo sach rat hay vai tro la chu shop quan ao minh thay sach rat huu ich va thiet thuc,shop tư vấn nhiệt tình giao hàng nhanh 1 combo sách rất hay vai trò là chủ shop quần áo mình thấy sách rất hữu ích và thiết thực shop tu van nhiet tinh giao hang nhanh 1 combo sach rat hay vai tro la chu shop quan ao minh thay sach rat huu ich va thiet thuc
train_005345,mua 3 chai thì 1 chai mất nắp cũ như kiểu sài rồi túi thì giao nhầm màu không tin được là bán hàng cho khách vậy luôn chất lượng sản phẩm rất kém,1,mua 3 chai thi 1 chai mat nap cu nhu kieu sai roi tui thi giao nham mau khong tin duoc la ban hang cho khach vay luon chat luong san pham rat kem,mua 3 chai thì 1 chai mất nắp cũ như kiểu sài rồi túi thì giao nhầm màu không tin được là bán hàng cho khách vậy luôn chất lượng sản phẩm rất kém mua 3 chai thi 1 chai mat nap cu nhu kieu sai roi tui thi giao nham mau khong tin duoc la ban hang cho khach vay luon chat luong san pham rat kem
train_009392,"đúng vậy, con v470 bluetooth cũng trâu không kém cạnh bên cạnh đó bấm chuột logitech rồi thì phải xài nó hoặc hãng cao hơn thôi genius, mitsumi, dell chắc chưa đến tuổi",0,"dung vay, con v470 bluetooth cung trau khong kem canh ben canh do bam chuot logitech roi thi phai xai no hoac hang cao hon thoi genius, mitsumi, dell chac chua den tuoi","đúng vậy, con v470 bluetooth cũng trâu không kém cạnh bên cạnh đó bấm chuột logitech rồi thì phải xài nó hoặc hãng cao hơn thôi genius, mitsumi, dell chắc chưa đến tuổi dung vay, con v470 bluetooth cung trau khong kem canh ben canh do bam chuot logitech roi thi phai xai no hoac hang cao hon thoi genius, mitsumi, dell chac chua den tuoi"
train_004516,sản phẩm giao tới bị lỗi nhưng không có người tới để đổi mặc dù đã liên hệ,1,san pham giao toi bi loi nhung khong co nguoi toi de doi mac du da lien he,sản phẩm giao tới bị lỗi nhưng không có người tới để đổi mặc dù đã liên hệ san pham giao toi bi loi nhung khong co nguoi toi de doi mac du da lien he
train_013749,chất lượng k như mong đợi,1,chat luong k nhu mong doi,chất lượng k như mong đợi chat luong k nhu mong doi
train_002374,cánh quạt éo quay 😑😑,1,canh quat eo quay 😑😑,cánh quạt éo quay 😑😑 canh quat eo quay 😑😑
train_015546,"đồng hồ ko chỉnh đc giờ đặt màu đổ với hồng giao màu đổ với trắng,vậy kêu khách lựa màu cho vui à tai nghe thì nghe đc 1 bên shop bán hang hàng gì vậy",1,"dong ho ko chinh dc gio dat mau do voi hong giao mau do voi trang,vay keu khach lua mau cho vui a tai nghe thi nghe dc 1 ben shop ban hang hang gi vay","đồng hồ ko chỉnh đc giờ đặt màu đổ với hồng giao màu đổ với trắng,vậy kêu khách lựa màu cho vui à tai nghe thì nghe đc 1 bên shop bán hang hàng gì vậy dong ho ko chinh dc gio dat mau do voi hong giao mau do voi trang,vay keu khach lua mau cho vui a tai nghe thi nghe dc 1 ben shop ban hang hang gi vay"
train_015219,sơ vs mức giá sale thì chất lượng sản phẩm tạm được,0,so vs muc gia sale thi chat luong san pham tam duoc,sơ vs mức giá sale thì chất lượng sản phẩm tạm được so vs muc gia sale thi chat luong san pham tam duoc
train_001926,màu rất đẹp rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn,0,mau rat dep rat dang tien dong goi san pham rat dep va chac chan,màu rất đẹp rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn mau rat dep rat dang tien dong goi san pham rat dep va chac chan
train_011162,đóng gói ok chưa sài thử k biết ntn,0,dong goi ok chua sai thu k biet ntn,đóng gói ok chưa sài thử k biết ntn dong goi ok chua sai thu k biet ntn
train_016084,mang êm chân đẹp,0,mang em chan dep,mang êm chân đẹp mang em chan dep
train_001532,ghi date t2 2019 nên mới đặt hàng đến 5 gói nhận hàng thì t1 2019 thực phẩm cho bé nên bán đúng hạn sử dụng giới thiệu để khách tin tưởng & quyết định mua hàng,1,ghi date t2 2019 nen moi dat hang den 5 goi nhan hang thi t1 2019 thuc pham cho be nen ban dung han su dung gioi thieu de khach tin tuong & quyet dinh mua hang,ghi date t2 2019 nên mới đặt hàng đến 5 gói nhận hàng thì t1 2019 thực phẩm cho bé nên bán đúng hạn sử dụng giới thiệu để khách tin tưởng & quyết định mua hàng ghi date t2 2019 nen moi dat hang den 5 goi nhan hang thi t1 2019 thuc pham cho be nen ban dung han su dung gioi thieu de khach tin tuong & quyet dinh mua hang
train_007962,yêu ngay từ cái nhìn đầu tiên càng yêu hơn khi shop giao đúng màu mình thích hihi thanks shop nhìu nhen tiếp tục ủng hộ ạ,0,yeu ngay tu cai nhin dau tien cang yeu hon khi shop giao dung mau minh thich hihi thanks shop nhiu nhen tiep tuc ung ho a,yêu ngay từ cái nhìn đầu tiên càng yêu hơn khi shop giao đúng màu mình thích hihi thanks shop nhìu nhen tiếp tục ủng hộ ạ yeu ngay tu cai nhin dau tien cang yeu hon khi shop giao dung mau minh thich hihi thanks shop nhiu nhen tiep tuc ung ho a
train_015688,cug dc vải hơi mỏng tien nao cua nay,0,cug dc vai hoi mong tien nao cua nay,cug dc vải hơi mỏng tien nao cua nay cug dc vai hoi mong tien nao cua nay
train_001115,giá đỡ không vững khoing đỡ được dt mình mặc dù nó nhẹ và nhỏ hơn so với nhiều dt khác,1,gia do khong vung khoing do duoc dt minh mac du no nhe va nho hon so voi nhieu dt khac,giá đỡ không vững khoing đỡ được dt mình mặc dù nó nhẹ và nhỏ hơn so với nhiều dt khác gia do khong vung khoing do duoc dt minh mac du no nhe va nho hon so voi nhieu dt khac
train_002279,"đã check mã vạch ok, rẻ hơn so với mua ở bên ngòai rất đáng tiền thời gian giao hàng rất nhanh cam ơn shop sẽ ủng hộ tiếp",0,"da check ma vach ok, re hon so voi mua o ben ngoai rat dang tien thoi gian giao hang rat nhanh cam on shop se ung ho tiep","đã check mã vạch ok, rẻ hơn so với mua ở bên ngòai rất đáng tiền thời gian giao hàng rất nhanh cam ơn shop sẽ ủng hộ tiếp da check ma vach ok, re hon so voi mua o ben ngoai rat dang tien thoi gian giao hang rat nhanh cam on shop se ung ho tiep"
train_015090,k có sự tin tưởng vào hàng chất lượng sản phẩm rất kém,1,k co su tin tuong vao hang chat luong san pham rat kem,k có sự tin tưởng vào hàng chất lượng sản phẩm rất kém k co su tin tuong vao hang chat luong san pham rat kem
train_006366,shop phục vụ kém sản phẩm không giống hình ảnh,1,shop phuc vu kem san pham khong giong hinh anh,shop phục vụ kém sản phẩm không giống hình ảnh shop phuc vu kem san pham khong giong hinh anh
train_010646,sóng wifi kích cũng ko đc tốt lên là mấy dùng như ko dùng,1,song wifi kich cung ko dc tot len la may dung nhu ko dung,sóng wifi kích cũng ko đc tốt lên là mấy dùng như ko dùng song wifi kich cung ko dc tot len la may dung nhu ko dung
train_000676,cái bluetooth đem về kết nối thì được nhưng không nghe được âm thanh,1,cai bluetooth dem ve ket noi thi duoc nhung khong nghe duoc am thanh,cái bluetooth đem về kết nối thì được nhưng không nghe được âm thanh cai bluetooth dem ve ket noi thi duoc nhung khong nghe duoc am thanh
train_008335,chất lượng sản phẩm tuyệt vời đồng gói đẹp và chắc chắn giao hàng nhanh,0,chat luong san pham tuyet voi dong goi dep va chac chan giao hang nhanh,chất lượng sản phẩm tuyệt vời đồng gói đẹp và chắc chắn giao hàng nhanh chat luong san pham tuyet voi dong goi dep va chac chan giao hang nhanh
train_015856,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt thời gian giao hàng rất nhanh nhưng shiper hẹn không đúng giờ và lấy thêm của em 1k,0,chat luong san pham tuyet voi chat luong san pham tuyet voi shop phuc vu rat tot thoi gian giao hang rat nhanh nhung shiper hẹn khong dúng giò và láy them của em 1k,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt thời gian giao hàng rất nhanh nhưng shiper hẹn không đúng giờ và lấy thêm của em 1k chat luong san pham tuyet voi chat luong san pham tuyet voi shop phuc vu rat tot thoi gian giao hang rat nhanh nhung shiper hẹn khong dúng giò và láy them của em 1k
train_003990,máy ổn nhưng đặt mau trắng khi nhận lại là màu đen,0,may on nhung dat mau trang khi nhan lai la mau den,máy ổn nhưng đặt mau trắng khi nhận lại là màu đen may on nhung dat mau trang khi nhan lai la mau den
train_001700,đầu cầm điện thoại quá lỏng lẻo,1,dau cam dien thoai qua long leo,đầu cầm điện thoại quá lỏng lẻo dau cam dien thoai qua long leo
train_007464,son thơm dã man đánh lên mềm môi hơi bóng nói chung là cực thích iu shop,0,son thom da man danh len mem moi hoi bong noi chung la cuc thich iu shop,son thơm dã man đánh lên mềm môi hơi bóng nói chung là cực thích iu shop son thom da man danh len mem moi hoi bong noi chung la cuc thich iu shop
train_003300,"tranh làm quá ẩu in thì thiếu đầu thiếu đuôi huơukhung thì to, chất lượng bt đã phải bàn giao lại trả hàng cho tiki hi vọng nhà cung cấp làm cẩn thận để khách hàng không mất công gửi đi gửi lại",1,"tranh lam qua au in thi thieu dau thieu duoi huoukhung thi to, chat luong bt da phai ban giao lai tra hang cho tiki hi vong nha cung cap lam can than de khach hang khong mat cong gui di gui lai","tranh làm quá ẩu in thì thiếu đầu thiếu đuôi huơukhung thì to, chất lượng bt đã phải bàn giao lại trả hàng cho tiki hi vọng nhà cung cấp làm cẩn thận để khách hàng không mất công gửi đi gửi lại tranh lam qua au in thi thieu dau thieu duoi huoukhung thi to, chat luong bt da phai ban giao lai tra hang cho tiki hi vong nha cung cap lam can than de khach hang khong mat cong gui di gui lai"
train_012218,muốn đổi sp khác sp bị lỗi nhiều quá,1,muon doi sp khac sp bi loi nhieu qua,muốn đổi sp khác sp bị lỗi nhiều quá muon doi sp khac sp bi loi nhieu qua
train_001411,chấ t lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh hai sản phẩm tốt,0,cha t luong san pham tuyet voi dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh hai san pham tot,chấ t lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh hai sản phẩm tốt cha t luong san pham tuyet voi dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh hai san pham tot
train_012067,mua hang dt 7610 mo ko len nguon yeu cau tra tien lai,1,mua hang dt 7610 mo ko len nguon yeu cau tra tien lai,mua hang dt 7610 mo ko len nguon yeu cau tra tien lai mua hang dt 7610 mo ko len nguon yeu cau tra tien lai
train_002739,quạt giao tới nhưng sạc pin cả ngày vẫn ko lên thế là đỗi cục pin của quạt khác qa mới xài đc quá tệ,0,quat giao toi nhung sac pin ca ngay van ko len the la doi cuc pin cua quat khac qa moi xai dc qua te,quạt giao tới nhưng sạc pin cả ngày vẫn ko lên thế là đỗi cục pin của quạt khác qa mới xài đc quá tệ quat giao toi nhung sac pin ca ngay van ko len the la doi cuc pin cua quat khac qa moi xai dc qua te
train_012109,sản phẩm có vẻ không ổn mình dùng k đc,0,san pham co ve khong on minh dung k dc,sản phẩm có vẻ không ổn mình dùng k đc san pham co ve khong on minh dung k dc
train_008956,ko đáng tiền chất lượng sản phẩm kém,1,ko dang tien chat luong san pham kem,ko đáng tiền chất lượng sản phẩm kém ko dang tien chat luong san pham kem
train_013616,"đẹp lắm shop, ưng e này vãi chưởng, lần đầu mua trên shopee mà thấy hài lòng tuyệt đối, cảm ơn shop chúc shop bán đắt hàng, sẽ ủng hộ shop dài dài tặng 5 * vì sản phẩm chất lượng shop phục vụ rất tốt",0,"dep lam shop, ung e nay vai chuong, lan dau mua tren shopee ma thay hai long tuyet doi, cam on shop chuc shop ban dat hang, se ung ho shop dai dai tang 5 * vi san pham chat luong shop phuc vu rat tot","đẹp lắm shop, ưng e này vãi chưởng, lần đầu mua trên shopee mà thấy hài lòng tuyệt đối, cảm ơn shop chúc shop bán đắt hàng, sẽ ủng hộ shop dài dài tặng 5 * vì sản phẩm chất lượng shop phục vụ rất tốt dep lam shop, ung e nay vai chuong, lan dau mua tren shopee ma thay hai long tuyet doi, cam on shop chuc shop ban dat hang, se ung ho shop dai dai tang 5 * vi san pham chat luong shop phuc vu rat tot"
train_013510,sp tốt đóng gói kỹ càng,0,sp tot dong goi ky cang,sp tốt đóng gói kỹ càng sp tot dong goi ky cang
train_009962,thất vọng mua đồng hồ nhật mà nhận đồng hồ china,0,that vong mua dong ho nhat ma nhan dong ho china,thất vọng mua đồng hồ nhật mà nhận đồng hồ china that vong mua dong ho nhat ma nhan dong ho china
train_006082,"tôi đặt mua hàng từ ngày 19 12 2017 thanh toán tiền rồi trạng thái sẵn sàng giao hàng mà đến giờ im luôn là sao please check đơn hàng của tôi 396574671 sđt 0909436413hôm qua tôi gọi lại thì nói là không hủy được trên web , chỉ hủy khi trả hàng , tiền thì báo sẽ hoàn sau 1-3 tuần vậy là sao ta",1,"toi dat mua hang tu ngay 19 12 2017 thanh toan tien roi trang thai san sang giao hang ma den gio im luon la sao please check don hang cua toi 396574671 sdt 0909436413hom qua toi goi lai thi noi la khong huy duoc tren web , chi huy khi tra hang , tien thi bao se hoan sau 1-3 tuan vay la sao ta","tôi đặt mua hàng từ ngày 19 12 2017 thanh toán tiền rồi trạng thái sẵn sàng giao hàng mà đến giờ im luôn là sao please check đơn hàng của tôi 396574671 sđt 0909436413hôm qua tôi gọi lại thì nói là không hủy được trên web , chỉ hủy khi trả hàng , tiền thì báo sẽ hoàn sau 1-3 tuần vậy là sao ta toi dat mua hang tu ngay 19 12 2017 thanh toan tien roi trang thai san sang giao hang ma den gio im luon la sao please check don hang cua toi 396574671 sdt 0909436413hom qua toi goi lai thi noi la khong huy duoc tren web , chi huy khi tra hang , tien thi bao se hoan sau 1-3 tuan vay la sao ta"
